ano,cidade,foto_url,km,link,loja,preco,titulo
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/1e573c91-5b98-4473-b075-6ae1fc23908e.webp,KM 50.737,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hb20-10-12v-flex-comfort-plus-manual-2293531,Localiza General,"R$71.490,00",Hyundai HB20 1.0 12V FLEX COMFORT PLUS MANUAL 4 portas 2024 Localiza General Sorocaba
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/4bd83b4d-8b91-4778-aaab-0d929b34d0df.webp,KM 96.900,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/palio-10-mpi-attractive-8v-2296514,Inter Auto Multimarcas,"R$36.900,00",Fiat PALIO 1.0 MPI Attractive 8V 4 portas 2014 Inter Auto Multimarcas Jundiaí
2015,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/d6afa1f2-43a4-4533-a7c3-aa813d477d88.webp,KM 93.333,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/sandero-10-expression-16v-2296509,Inter Auto Multimarcas,"R$36.900,00",Renault SANDERO 1.0 Expression 16V 4 portas 2015 Inter Auto Multimarcas Jundiaí
2014,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/3830c150-e294-4e9b-b249-164fd3f2154b.webp,KM 79.900,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/tiguan-20-16v-4p-tsi-4wd-turbo-automatico-2285132,Vieira Veiculos Itu,"R$73.900,00",Volkswagen Tiguan 2.0 16V 4P TSI 4WD TURBO AUTOMÁTICO 4 portas 2014 Vieira Veiculos Itu Itu
2011,Iperó,https://www.comprecar.com.br/storage/vehicles/thumb/511a0aba-6e05-44c4-84e9-12883b4b51eb.webp,KM 75.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/ipero/ka-10-mpi-8v-2p-manual-2296437,Ônix Motors,"R$24.990,00",FORD KA - 1.0 MPI 8V 2P MANUAL 4 portas 2011 Ônix Motors Iperó
2012,Iperó,https://www.comprecar.com.br/storage/vehicles/thumb/6775244c-2555-4ddb-82c5-627e3bc246a6.webp,KM 92.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/ipero/celta-10-mpfi-lt-8v-4p-manual-2294292,Ônix Motors,"R$31.990,00",CHEVROLET CELTA - 1.0 MPFI LT 8V 4P MANUAL 4 portas 2012 Ônix Motors Iperó
2025,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/bb558dab-882b-4e91-af12-04c3f0cabd5e.webp,KM 5.954,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/rampage-20-hurricane-4-turbo-gasolina-laramie-4x4-automatic-2294722,Referency Veículos,"R$224.990,00",RAM RAMPAGE 2.0 HURRICANE 4 TURBO GASOLINA LARAMIE 4X4 AUTOMÁTIC 4 portas 2025 Referency Veículos Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/fa2f6533-b5c2-4a14-b0ab-00233c5f3fe2.webp,KM 139.547,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/c3-16-exclusive-16v-flex-4p-automatico-2281043,ZN Multimarcas,"R$39.990,00",CITROEN C3 1.6 EXCLUSIVE 16V FLEX 4P AUTOMÁTICO 4 portas 2013 ZN Multimarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/59745942-da07-4d8c-baab-1d04acf95b52.webp,KM 88.814,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/onix-10-flex-lt-manual-2294444,Ômega Comendador,"R$72.900,00",CHEVROLET ONIX 1.0 FLEX LT MANUAL 4 portas 2024 Ômega Comendador Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/ccd6b082-2014-4087-971a-577c5244474c.webp,KM 137.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/etios-13-x-16v-flex-4p-manual-2267143,Ômega Comendador,"R$45.900,00",Toyota ETIOS 1.3 X 16V FLEX 4P MANUAL 4 portas 2013 Ômega Comendador Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/8572daab-7b4e-487b-b479-07c47033ea64.webp,KM 45.352,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/polo-10-mpi-manual-2294733,Referency Veículos,"R$72.990,00",Volkswagen POLO 1.0 MPI MANUAL 4 portas 2024 Referency Veículos Sorocaba
2020,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/809498e8-2e0a-4d60-8079-0afd7039f580.webp,KM 129.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/fox-16-msi-connect-2293931,Platinum Veiculos,"R$59.900,00",Volkswagen FOX 1.6 MSI Connect 4 portas 2020 Platinum Veiculos Votorantim
2012,Votorantim,https://www.comprecar.com.br/storage/vehicles/thumb/7c9b1b23-1209-4f53-84a1-eb61bd96604d.webp,KM 160.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/votorantim/classic-10-mpfi-ls-8v-2293257,Platinum Veiculos,"R$29.990,00",CHEVROLET CLASSIC 1.0 MPFI LS 8V 4 portas 2012 Platinum Veiculos Votorantim
2005,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/fad75c14-381d-4db3-a7a8-929dcb6b2cd5.webp,KM 170.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corsa-18-mpfi-maxx-sedan-8v-2296303,M Fernandes Automarcas,"R$24.900,00",CHEVROLET CORSA 1.8 MPFI Maxx Sedan 8V 4 portas 2005 M Fernandes Automarcas Sorocaba
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/7384e2d6-7ba2-4d06-a0ce-652ca826c095.webp,KM 60.835,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kwid-10-12v-sce-outsider-2292675,Thijuca Veículos Zona Oeste,"R$59.990,00",Renault KWID 1.0 12V SCE Outsider 4 portas 2023 Thijuca Veículos Zona Oeste Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/9880007b-b1c9-4643-beb6-f0e498fe13c4.webp,KM 54.440,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/x1-20-16v-turbo-activeflex-sdrive20i-4p-automatico-2296182,Referency Veículos,"R$159.990,00",BMW X1 2.0 16V TURBO ACTIVEFLEX SDRIVE20I 4P AUTOMÁTICO 4 portas 2021 Referency Veículos Sorocaba
2025,Paulo,https://www.comprecar.com.br/storage/vehicles/thumb/8e66aa00-b7fc-443c-a4c2-b72697aad9d6.webp,KM 17.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-paulo/polo-sense-170-10-turbo-automatico-2262889,Wendel São,"R$92.000,00",Volkswagen Polo Sense 170 1.0 Turbo AUTOMATICO 4 portas 2025 Wendel São Paulo
2016,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/efe1a7fa-14bc-4aad-a538-9d0f3e4251c0.webp,KM 89.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/march-10-s-12v-2290858,Vimar Veiculos,"R$46.900,00",NISSAN MARCH 1.0 S 12V 4 portas 2016 Vimar Veiculos Sorocaba
2023,Cerquilho,https://www.comprecar.com.br/storage/vehicles/thumb/d92195af-6253-4a65-93a9-39ac5779fc61.webp,KM 36.500,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/cerquilho/virtus-14-250-tsi-gts-2292505,André,"R$119.000,00",Volkswagen VIRTUS 1.4 250 TSI GTS 4 portas 2023 André Cerquilho
2022,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/c2245805-fa92-42f2-8b91-339500aa1f67.webp,KM 24.082,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/320i-20-16v-turbo-flex-m-sport-automatico-2296231,Referency Veículos,"R$244.990,00",BMW 320i 2.0 16V TURBO FLEX M SPORT AUTOMÁTICO 4 portas 2022 Referency Veículos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/b239cef7-c556-4766-beb6-afab1cc9b0c0.webp,KM 104.970,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/amarok-20-highline-4x4-cd-16v-turbo-intercooler-2296280,Thijuca Veículos Zona Oeste,"R$158.990,00",Volkswagen AMAROK 2.0 Highline 4X4 CD 16V Turbo Intercooler 4 portas 2021 Thijuca Veículos Zona Oeste Sorocaba
1974,Indaiatuba,https://www.comprecar.com.br/storage/vehicles/thumb/c7dfb78b-fa53-492e-bc94-8585ea9884fb.webp,KM 620,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/indaiatuba/opala-41-de-luxo-12v-2296271,Pedrão Automoveis,"R$179.000,00",CHEVROLET OPALA 4.1 DE Luxo 12V 2 portas 1974 Pedrão Automoveis Indaiatuba
2008,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/06a93dc2-ee21-4857-943d-1276fcec074b.webp,KM 170.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/palio-10-mpi-elx-2296277,M Fernandes Automarcas,"R$27.900,00",Fiat PALIO 1.0 MPI ELX 4 portas 2008 M Fernandes Automarcas Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/2b025258-0de1-4858-9123-e50f3cfaee40.webp,KM 37.432,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/spin-18-premier-8v-2296272,Thijuca Veículos,"R$105.990,00",CHEVROLET SPIN 1.8 Premier 8V 4 portas 2024 Thijuca Veículos Sorocaba
2021,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/8900aa9a-eb71-4523-9e69-42239c7b530a.webp,KM 104.970,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/amarok-20-highline-4x4-cd-16v-turbo-intercooler-2296267,Thijuca Veículos,"R$158.990,00",Volkswagen AMAROK 2.0 Highline 4X4 CD 16V Turbo Intercooler 4 portas 2021 Thijuca Veículos Sorocaba
2019,Suzano,https://www.comprecar.com.br/storage/vehicles/thumb/3516f233-1ec1-4b06-91e7-416516aef2f9.webp,KM 88.006,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/suzano/city-15-exl-16v-2276996,Toyota Tsusho Suzano,"R$83.980,00",Honda CITY 1.5 EXL 16V 4 portas 2019 Toyota Tsusho Suzano Suzano
2019,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/6772a78c-2066-4ce5-a565-4cb32c1af18c.webp,KM 55.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/kwid-10-12v-sce-zen-2276841,Vimar Veiculos,"R$44.900,00",Renault KWID 1.0 12V SCE ZEN 4 portas 2019 Vimar Veiculos Sorocaba
2022,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/e7265c4a-d0d4-48cb-adb1-b75a722988db.webp,KM 28.904,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/renegade-13-t270-turbo-flex-longitude-at6-2291577,Localiza Itapura,"R$111.690,00",JEEP RENEGADE 1.3 T270 TURBO FLEX LONGITUDE AT6 4 portas 2022 Localiza Itapura Campinas
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/9dfa4473-1619-4269-9870-fa13cd76e85f.webp,KM 90.080,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/siena-10-mpi-el-8v-flex-4p-manual-2296266,Renova Veículos Sorocaba,"R$37.900,00",Fiat SIENA 1.0 MPI EL 8V FLEX 4P MANUAL 4 portas 2013 Renova Veículos Sorocaba Sorocaba
2019,Salto,https://www.comprecar.com.br/storage/vehicles/thumb/5fbdff57-4f69-4e9e-b207-15340d70feaa.webp,KM 96.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/salto/hb-20-hatch-10-12v-4p-flex-unique-2295929,Carx Multimarcas,"R$55.900,00",Hyundai HB 20 Hatch 1.0 12V 4P FLEX UNIQUE 4 portas 2019 Carx Multimarcas Salto
2023,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/a3ec4e66-787b-44d2-a204-df4b547f36fd.webp,KM 67.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/kicks-16-16v-4p-flexstart-xplay-xtronic-automatico-cvt-2293387,Vieira Veiculos Itu,"R$107.900,00",NISSAN Kicks 1.6 16V 4P FLEXSTART XPLAY XTRONIC AUTOMÁTICO CVT 4 portas 2023 Vieira Veiculos Itu Itu
2007,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/080a061d-022a-4b98-a0a0-6a333c4ab6bd.webp,KM 130.347,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/320i-20-16v-2296261,Perfect Multimarcas,"R$69.900,00",BMW 320I 2.0 16V 4 portas 2007 Perfect Multimarcas Itu
2018,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/9fb5e710-473d-4539-8e97-ae084d182c3c.webp,KM 59.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/tracker-14-16v-4p-flex-lt-turbo-automatico-2293371,Vieira Veiculos Itu,"R$79.900,00",CHEVROLET Tracker 1.4 16V 4P FLEX LT TURBO AUTOMÁTICO 4 portas 2018 Vieira Veiculos Itu Itu
2020,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/1dde8f70-53b8-4320-9da9-501d8b2295d8.webp,KM 80.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/cruze-hatch-14-16v-4p-lt-sport6-turbo-flex-automatico-2295438,Vieira Veiculos Itu,"R$93.900,00",CHEVROLET Cruze Hatch 1.4 16V 4P LT SPORT6 TURBO FLEX AUTOMÁTICO 4 portas 2020 Vieira Veiculos Itu Itu
2023,Sul,https://www.comprecar.com.br/storage/vehicles/thumb/456deb1e-3bc6-40f3-969d-2c6903cad596.webp,KM 53.453,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-caetano-do-sul/fastback-10-turbo-200-impetus-2268945,Toyota Tsusho São Caetano do Sul São Caetano do,"R$113.980,00",Fiat FASTBACK 1.0 Turbo 200 Impetus 4 portas 2023 Toyota Tsusho São Caetano do Sul São Caetano do Sul
2023,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/61478f4d-a032-4442-a5fc-8c98a4b9ba16.webp,KM 63.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/mobi-10-8v-evo-like-2298125,Vimar Veiculos,"R$49.900,00",Fiat MOBI 1.0 8V EVO Like. 4 portas 2023 Vimar Veiculos Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/a9326119-f739-494f-81aa-c8712793e804.webp,KM 190.475,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fiesta-16-mpi-hatch-8v-flex-4p-manual-2293142,ZN Multimarcas,"R$34.990,00",FORD FIESTA 1.6 MPI HATCH 8V FLEX 4P MANUAL 4 portas 2013 ZN Multimarcas Sorocaba
2023,Itu,https://www.comprecar.com.br/storage/vehicles/thumb/4088aaa0-ad0a-405a-af85-3a89483455b9.webp,KM 44.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/itu/nivus-10-4p-flex-200-tsi-highline-turbo-automatico-2295443,Vieira Veiculos Itu,"R$116.500,00",Volkswagen Nivus 1.0 4P FLEX 200 TSI HIGHLINE TURBO AUTOMÁTICO 4 portas 2023 Vieira Veiculos Itu Itu
2010,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/98ca124f-5e57-4a63-923f-cd24167547ab.webp,KM 174.420,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fox-10-mi-trend-8v-flex-4p-manual-2296256,Renova Veículos Sorocaba,"R$29.900,00",Volkswagen FOX 1.0 MI TREND 8V FLEX 4P MANUAL 2 portas 2010 Renova Veículos Sorocaba Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/433e8730-e9c9-4c28-9bc1-e0c2f29db402.webp,KM 37.432,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/spin-18-premier-8v-2293272,Thijuca Veículos Zona Oeste,"R$105.990,00",CHEVROLET SPIN 1.8 Premier 8V 4 portas 2024 Thijuca Veículos Zona Oeste Sorocaba
2018,Piedade,https://www.comprecar.com.br/storage/vehicles/thumb/5886b590-b6ae-48a5-a59b-c550a1bac667.webp,KM 71.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/piedade/mobi-10-8v-evo-easy-2296055,Vicam Automóveis,"R$37.900,00",Fiat MOBI 1.0 8V Evo Easy 4 portas 2018 Vicam Automóveis Piedade
2016,Piedade,https://www.comprecar.com.br/storage/vehicles/thumb/101fe44f-8aca-4932-80a4-dbfa2f5f2e3f.webp,KM 126.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/piedade/onix-14-mpfi-lt-8v-2296054,Vicam Automóveis,"R$51.900,00",CHEVROLET ONIX 1.4 MPFI LT 8V 4 portas 2016 Vicam Automóveis Piedade
2010,Piedade,https://www.comprecar.com.br/storage/vehicles/thumb/f6103f56-950e-4e5f-a9f1-902cbc2eb3a7.webp,KM 189.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/piedade/uno-10-mpi-mille-way-economy-8v-2296051,Vicam Automóveis,"R$27.900,00",Fiat UNO 1.0 MPI Mille WAY Economy 8V 4 portas 2010 Vicam Automóveis Piedade
2015,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/36d937ea-bc35-49e5-9490-71c21fd58091.webp,KM 120.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/clio-10-expression-16v-2298110,Vimar Veiculos,"R$26.900,00",Renault CLIO 1.0 Expression 16V 4 portas 2015 Vimar Veiculos Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/990bd8b1-7f02-42dd-a1f9-5057ed962cc1.webp,KM 124.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/ecosport-16-freestyle-16v-2284087,Dias Multimarcas,"R$56.900,00",FORD ECOSPORT 1.6 Freestyle 16V 4 portas 2013 Dias Multimarcas Sorocaba
2019,Paulo,https://www.comprecar.com.br/storage/vehicles/thumb/990e9327-c1a9-4e93-84c5-d6642059e40d.webp,KM 40.778,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sao-paulo/tiguan-20-350-tsi-allspace-r-line-4motion-dsg-2295783,Tsusho Auto São,"R$152.800,00",Volkswagen TIGUAN 2.0 350 TSI ALLSPACE R-LINE 4MOTION DSG 4 portas 2019 Tsusho Auto São Paulo
2019,Piedade,https://www.comprecar.com.br/storage/vehicles/thumb/05320f16-fa53-4026-bde4-2af15f68d658.webp,KM 209.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/piedade/strada-14-mpi-hard-working-cs-8v-2296050,Vicam Automóveis,"R$58.900,00",Fiat STRADA 1.4 MPI Hard Working CS 8V 2 portas 2019 Vicam Automóveis Piedade
2011,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/42faa480-7af1-44de-9bc4-0a9219675022.webp,KM 106.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/ecosport-16-freestyle-8v-flex-4p-manual-2295920,Automóveis Bom Jesus,"R$43.900,00",FORD Ecosport 1.6 Freestyle 8V Flex 4P Manual 4 portas 2011 Automóveis Bom Jesus Jundiaí
2015,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/346d2f10-8d9f-4d9f-a87b-3a7e5bde65dc.webp,KM 146.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/fit-15-ex-16v-flex-4p-automatico-2295923,Automóveis Bom Jesus,"R$68.900,00",Honda Fit 1.5 Ex 16V Flex 4P Automático 4 portas 2015 Automóveis Bom Jesus Jundiaí
2014,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/02192244-b390-4c8b-ba63-540876d15d52.webp,KM 142.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/tucson-20-mpfi-gls-4x2-16v-143cv-2wd-2292368,Faria Multimarcas,"R$54.900,00",Hyundai TUCSON 2.0 MPFI GLS 4X2 16V 143cv 2WD 4 portas 2014 Faria Multimarcas Jundiaí
2017,Jundiaí,https://www.comprecar.com.br/storage/vehicles/thumb/fbf58e5d-bc45-4e01-bcfc-143d2f77a16b.webp,KM 97.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/jundiai/journey-36-rt-v6-2287047,Faria Multimarcas,"R$85.900,00",DODGE JOURNEY 3.6 RT V6 4 portas 2017 Faria Multimarcas Jundiaí
2017,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/bb08858d-e534-427e-98d3-a6f4d4d61fa9.webp,KM 111.957,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/corolla-20-vvt-ie-xei-2288142,Cardoso Filho Automóveis,"R$93.900,00",Toyota COROLLA 2.0 Vvt-ie XEI 4 portas 2017 Cardoso Filho Automóveis Sorocaba
2012,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/8bd90a5c-6bc9-4c77-9b5a-04b0a46b3164.webp,KM 110.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/picanto-10-ex-12v-2237072,Vimar Veiculos,"R$32.900,00",Kia PICANTO 1.0 EX 12V 4 portas 2012 Vimar Veiculos Sorocaba
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/dc0dc2cb-5be4-4bbc-8a0e-795c8322ea77.webp,KM N/D,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/tucson-20-mpfi-gls-4x2-16v-143cv-2wd-2292470,Mega Veículos,"R$50.000,00",Hyundai TUCSON 2.0 MPFI GLS 4X2 16V 143cv 2WD 4 portas 2013 Mega Veículos Sorocaba
2024,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/78fdf60e-c10b-4eba-af25-499ab8935861.webp,KM 37.135,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/nivus-10-200-tsi-total-flex-comfortline-automatico-2290548,GC Veículos Sorocaba,"R$109.990,00",Volkswagen NIVUS 1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO 4 portas 2024 GC Veículos Sorocaba Sorocaba
2020,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/95476f01-d110-4986-b52a-b48c68c94101.webp,KM 66.118,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/hr-v-18-16v-lx-2294986,Cardoso Filho Automóveis,"R$109.900,00",Honda HR-V 1.8 16V LX 4 portas 2020 Cardoso Filho Automóveis Sorocaba
2011,Feliz,https://www.comprecar.com.br/storage/vehicles/thumb/f48fb72f-4410-43b9-bd76-1ba96cec5c23.webp,KM 149.722,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/porto-feliz/agile-14-mpfi-ltz-8v-2295960,ED Motors Porto,"R$36.500,00",CHEVROLET AGILE 1.4 MPFI LTZ 8V 4 portas 2011 ED Motors Porto Feliz
2018,Campinas,https://www.comprecar.com.br/storage/vehicles/thumb/fbc9bb69-3bd8-4668-a891-93cb5ff5f0ce.webp,KM 98.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/campinas/hr-v-18-16v-ex-2289051,Canal Do Carro,"R$89.990,00",Honda HR-V 1.8 16V EX 4 portas 2018 Canal Do Carro Campinas
2015,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/27a6b158-25f3-4140-afe6-f4935b20b25d.webp,KM 110.000,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/fox-16-msi-trendline-8v-2280830,Dias Multimarcas,"R$48.900,00",Volkswagen FOX 1.6 MSI Trendline 8V 4 portas 2015 Dias Multimarcas Sorocaba
2013,Valinhos,https://www.comprecar.com.br/storage/vehicles/thumb/79d4d66e-9c2b-4adc-9037-da863b7108e0.webp,KM 138.533,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/valinhos/500-14-cult-2295856,Nallin Veículos,"R$46.990,00",Fiat 500 1.4 Cult 2 portas 2013 Nallin Veículos Valinhos
2013,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/fb7104b8-bc4a-43b2-8905-4c46bcca69d2.webp,KM 160.350,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/siena-10-mpi-el-8v-2295853,UP Veiculos,"R$35.900,00",Fiat SIENA 1.0 MPI EL 8V 4 portas 2013 UP Veiculos Sorocaba
2014,Sorocaba,https://www.comprecar.com.br/storage/vehicles/thumb/73d50163-16f4-4360-bb9a-265f98777cc2.webp,KM 124.080,https://www.comprecar.com.brhttps://www.comprecar.com.br/carros-usados/sorocaba/cruze-18-ltz-16v-flex-4p-automatico-2267682,Espanha Multimarcas 01,"R$72.900,00",CHEVROLET Cruze 1.8 Ltz 16V Flex 4P Automático 4 portas 2014 Espanha Multimarcas 01 Sorocaba
